Wall time,Step,Value
1639564548.9143937,4279,2194.0
1639564570.3829355,12436,2017.0
1639564582.2319043,16977,2081.302978515625
1639564613.8393552,29150,2158.962890625
1639564617.0993252,30389,2163.77197265625
1639564622.0875068,32291,2151.327880859375
1639564625.6577592,33651,2150.78125
1639564636.3064563,37716,2143.583251953125
1639564641.9035554,39868,2146.105224609375
1639564666.3357697,49145,2095.666748046875
1639564671.207072,51006,2088.02001953125
1639564680.6436684,54648,2101.340087890625
1639564694.1329577,59798,2077.8798828125
1639564705.8115973,64277,2098.419921875
1639564720.551025,69932,2075.06005859375
1639564725.5435767,71826,2041.6600341796875
1639564727.6010013,72628,2028.47998046875
1639564741.0370777,77793,2043.989990234375
1639564765.084851,87018,2064.030029296875
1639564786.0841217,94996,2026.75
1639564809.0596304,101797,2036.4300537109375
1639564827.5775003,105358,2048.2099609375
1639564836.333477,106985,2026.010009765625
1639564870.3754892,113488,2066.18994140625
1639564872.1721265,113830,2046.949951171875
1639564912.6490023,121000,2058.010009765625
1639564932.550131,124485,2051.25
1639564938.1702516,125472,2037.43994140625
1639564942.0407777,126151,2041.8800048828125
1639564956.952362,128709,2038.6199951171875
1639564986.6774416,134191,2017.8399658203125
1639565019.5563982,140314,2049.6201171875
1639565022.4059932,140848,2056.800048828125
1639565043.1679072,144730,2062.60009765625
1639565078.9655194,151397,2085.820068359375
1639565101.6621962,155623,2088.300048828125
1639565118.8308372,158822,2097.5400390625
1639565130.889823,161075,2079.159912109375
1639565179.6682606,170230,2136.739990234375
1639565204.0374613,174829,2134.780029296875
1639565227.8431485,179301,2173.93994140625
1639565251.612804,183722,2168.820068359375
1639565270.9103847,187330,2217.60009765625
1639565279.8395195,188988,2232.8798828125
1639565357.0858915,203316,2245.840087890625
1639565379.0078628,207388,2304.679931640625
1639565383.7371705,208262,2312.780029296875
1639565404.6862564,212182,2331.360107421875
1639565423.2882028,215634,2349.719970703125
1639565431.7098746,217194,2354.260009765625
1639565460.3419592,222483,2310.0400390625
1639565464.8310492,223322,2310.239990234375
1639565490.012989,227979,2282.43994140625
1639565505.6972783,230866,2285.10009765625
1639565547.8316624,238717,2323.5
1639565578.975035,244503,2295.340087890625
1639565639.881523,255741,2278.659912109375
1639565658.1531682,259130,2277.8798828125
1639565681.0670433,263300,2249.360107421875
1639565697.0916421,266267,2237.6201171875
1639565706.989659,268082,2249.699951171875
1639565865.668219,297168,2178.239990234375
1639565872.2321987,298334,2188.239990234375
1639565879.777072,299731,2199.820068359375
1639565908.0177996,305073,2233.300048828125
1639565942.768458,311636,2259.739990234375
1639565952.3021433,313448,2257.02001953125
1639565956.150649,314168,2248.02001953125
1639565971.1302953,316993,2276.02001953125
1639565993.936072,321305,2274.840087890625
1639566025.19555,327143,2238.639892578125
1639566036.207582,329205,2221.919921875
1639566039.974013,329913,2233.699951171875
1639566080.835238,337549,2262.300048828125
1639566155.709449,351589,2335.89990234375
1639566166.1259391,353536,2368.739990234375
1639566224.1147676,364377,2364.739990234375
1639566245.8215427,368453,2359.219970703125
1639566251.7939835,369559,2363.3798828125
1639566264.948968,372015,2361.06005859375
1639566306.0313964,379529,2391.010009765625
1639566330.9631097,384197,2417.25
1639566340.3426538,385956,2443.110107421875
1639566353.3384936,388376,2470.3701171875
1639566388.99798,395113,2573.3701171875
1639566414.8515327,399983,2594.35009765625
1639566466.4345255,409644,2629.2099609375
1639566502.134048,416383,2701.97998046875
1639566539.2538676,423374,2796.580078125
1639566559.222058,427068,2811.580078125
1639566603.1010323,435403,2964.8798828125
1639566615.0909557,437656,2981.4599609375
1639566620.2226307,438611,2990.139892578125
1639566630.5860717,440554,2994.219970703125
1639566639.0447776,442111,3007.8798828125
1639566643.840147,442995,3003.3798828125
1639566674.295892,448716,3069.300048828125
1639566679.9850748,449800,3088.39990234375
1639566731.562062,459390,3155.449951171875
1639566774.261962,467529,3282.929931640625
1639566788.5669963,470212,3315.510009765625
1639566822.1275733,476526,3373.110107421875
1639566857.258578,483077,3406.14990234375
1639566870.262425,485506,3447.25
1639566947.0013366,499775,3538.14990234375
1639566986.2661076,507039,3527.489990234375
1639566991.081498,507912,3514.929931640625
1639567000.1707783,509556,3500.6298828125
1639567015.9801807,512490,3527.510009765625
1639567027.5507212,514625,3541.699951171875
1639567042.9547548,517502,3570.260009765625
1639567127.4990325,533267,3648.330078125
1639567148.9255524,537241,3647.43994140625
1639567174.0354276,541840,3659.72998046875
1639567203.54331,547350,3719.389892578125
1639567221.5136812,550655,3735.7099609375
1639567247.7906199,555542,3757.409912109375
1639567256.9769883,557307,3740.909912109375
1639567291.474792,563556,3760.989990234375
1639567328.4353988,570313,3764.8798828125
1639567414.517555,585855,3843.68994140625
1639567449.5936654,592143,3889.969970703125
1639567470.0825205,595798,3883.090087890625
1639567545.4579005,609430,4055.3701171875
1639567586.0936124,616792,4127.4501953125
1639567615.1126952,621987,4133.759765625
1639567625.6004248,623890,4155.080078125
1639567629.8478692,624650,4137.240234375
1639567699.8319871,637280,4251.85986328125
1639567753.5346756,646842,4302.31982421875
1639567770.3527155,649850,4329.52001953125
1639567778.163122,651213,4323.31982421875
1639567820.1701002,658706,4344.5
1639567869.2608712,667681,4440.080078125
1639567912.1933413,675335,4485.669921875
1639567921.8583796,677107,4496.75
1639567963.016772,684496,4574.490234375
1639568050.8102906,700463,4636.580078125
1639568088.1132746,707245,4665.419921875
1639568094.82639,708478,4690.06005859375
1639568104.2249522,710217,4708.5
1639568124.7576575,713929,4706.31982421875
1639568131.6048958,715175,4723.97998046875
1639568179.5125399,723855,4693.27978515625
1639568214.6265378,730122,4689.0400390625
1639568225.1216083,731990,4696.52978515625
1639568243.4472425,735292,4689.3701171875
1639568261.7809448,738604,4675.56982421875
1639568286.4163883,742988,4683.81005859375
1639568294.885103,744464,4667.18994140625
1639568300.6153233,745587,4634.60009765625
1639568309.751647,747272,4646.759765625
1639568340.0872827,752691,4631.7998046875
1639568380.7653406,759873,4650.77978515625
1639568429.7675996,768681,4707.990234375
1639568442.3971047,770965,4704.91015625
1639568454.8484485,773188,4711.93994140625
1639568510.225899,782962,4665.72021484375
1639568649.905202,808108,4510.60986328125
1639568679.246581,813195,4447.580078125
1639568690.9782333,815224,4414.33984375
1639568728.6194234,821840,4345.1201171875
1639568914.6369138,854926,4194.77001953125
1639568933.0465262,858122,4197.259765625
1639568966.8353074,863985,4156.080078125
1639568979.0761037,866109,4097.169921875
1639569008.4492853,871257,4039.320068359375
1639569020.7853467,873330,3981.739990234375
1639569094.3860242,885982,3949.27001953125
1639569147.4823954,895115,3957.56005859375
1639569190.0231507,902521,3963.0400390625
1639569263.7292979,915245,4086.590087890625
1639569292.2322648,920293,4170.4599609375
1639569348.0361028,929818,4181.85009765625
1639569365.6661634,932827,4178.89013671875
1639569388.9673915,936891,4135.6298828125
1639569395.6644924,938065,4121.3701171875
1639569410.6631563,940601,4114.35009765625
1639569479.9582849,952544,4171.47998046875
1639569492.6428406,954711,4179.75
1639569521.2589102,959606,4180.8701171875
1639569584.802799,970630,4231.4501953125
1639569609.63236,974790,4227.35009765625
1639569708.3563945,991730,4266.8798828125
1639569752.079203,999112,4228.22021484375
1639569799.471225,1007134,4177.64013671875
1639569818.96317,1010547,4224.35986328125
1639569928.2593958,1029325,4067.43994140625
1639569938.621836,1031101,4079.199951171875
1639569986.5124655,1039327,4058.419921875
1639569999.7235003,1041610,4041.070068359375
1639570010.274112,1043394,4032.260009765625
1639570018.8028822,1044894,4052.60009765625
1639570059.7942255,1051954,4042.830078125
1639570064.9869561,1052810,4037.669921875
1639570098.117138,1058562,4108.7001953125
1639570108.1362658,1060239,4024.2900390625
1639570216.946393,1078882,3948.3798828125
1639570258.0158074,1086033,3944.840087890625
1639570277.082177,1089303,3946.18994140625
1639570297.592863,1092833,3915.800048828125
1639570313.559409,1095630,3951.889892578125
1639570419.9383206,1114135,3898.860107421875
1639570445.4595706,1118616,3903.989990234375
1639570546.8819675,1136160,3947.219970703125
1639570573.264002,1140786,4002.449951171875
1639570619.2679121,1148779,3949.169921875
1639570632.0875916,1150982,3969.1298828125
1639570687.133739,1160608,4023.260009765625
1639570759.9510763,1173236,4098.89013671875
1639570906.3564534,1198729,4227.43017578125
1639570926.6439352,1202238,4217.14013671875
1639570980.7191994,1211650,4186.56982421875
1639571006.3805778,1216115,4162.259765625
1639571032.9187543,1220704,4157.58984375
1639571072.0043614,1227500,4226.85986328125
1639571114.711268,1234890,4221.10986328125
1639571133.213123,1238120,4238.6201171875
1639571194.7101476,1248763,4258.4501953125
1639571205.136647,1250578,4246.60986328125
1639571216.2787974,1252521,4251.5498046875
1639571324.7896516,1271373,4319.490234375
1639571402.819738,1284995,4235.14990234375
1639571453.060508,1293741,4164.10009765625
1639571466.172453,1296041,4190.81982421875
1639571478.2244325,1298143,4244.3798828125
1639571569.032159,1313977,4362.7001953125
1639571621.445909,1323189,4386.22021484375
1639571780.401719,1350984,4448.0400390625
1639571805.8539062,1355419,4466.27978515625
1639572016.0884323,1391905,4363.2900390625
1639572029.7939181,1394311,4340.68017578125
1639572077.6585238,1402615,4300.68994140625
1639572088.6815658,1404519,4259.97998046875
1639572097.4625652,1406043,4246.91015625
1639572287.7048783,1439236,4201.6201171875
1639572332.0913148,1446904,4239.419921875
1639572402.8697944,1459232,4239.6298828125
1639572409.3286793,1460349,4233.02978515625
1639572470.7656484,1471031,4224.240234375
1639572492.9348447,1474884,4265.31982421875
1639572542.590081,1483533,4256.7099609375
1639572559.805766,1486476,4254.93994140625
1639572638.3863523,1500181,4287.93994140625
1639572830.2521446,1533712,4353.56005859375
1639572855.0557406,1538048,4274.02001953125
1639572875.4983644,1541594,4292.5400390625
1639572958.551026,1556055,4177.14990234375
1639572991.1116896,1561738,4149.93994140625
1639573088.2952247,1578754,4150.1201171875
1639573126.01759,1585358,4184.5
1639573166.2372317,1592433,4232.740234375
1639573326.2970471,1620408,4277.56982421875
1639573404.1459682,1634067,4240.77978515625
1639573471.7875907,1645903,4320.259765625
1639573531.7952578,1656356,4340.7099609375
1639573545.6368675,1658794,4341.1298828125
1639573608.8274355,1669820,4382.72998046875
1639573732.977537,1691681,4499.18017578125
1639573786.9447017,1701126,4401.14013671875
1639573807.3823206,1704696,4470.58984375
1639573850.3054245,1712234,4503.47021484375
1639573938.3136008,1727683,4585.4599609375
1639573954.4292822,1730508,4543.89990234375
1639573994.7890506,1737641,4639.91015625
1639574030.0421662,1743783,4634.990234375
1639574056.9857125,1748500,4611.08984375
1639574068.2179449,1750462,4607.10009765625
1639574261.5230482,1784237,4421.58984375
1639574424.8978844,1812610,4277.47021484375
1639574603.4435418,1841303,4011.050048828125
1639574642.9865654,1847325,4038.969970703125
1639574652.9176126,1848955,4035.239990234375
1639574671.5155559,1852009,4034.929931640625
1639574679.6259444,1853326,3980.449951171875
1639574894.8919592,1889599,4063.969970703125
1639574906.8068137,1891700,4020.6201171875
1639574970.122496,1902656,4039.9599609375
1639575003.965326,1908567,4064.52001953125
1639575053.8097348,1917432,4093.3701171875
1639575075.1221514,1921109,4067.300048828125
1639575117.1134055,1928420,4039.75
1639575167.9246955,1937277,3997.840087890625
1639575201.9687095,1943239,4000.7900390625
1639575485.2317653,1992716,4277.10986328125
1639575496.7282386,1994738,4316.8701171875
1639575611.4517531,2014895,4292.1201171875
1639575694.3322577,2029376,4417.72998046875
1639575710.730197,2032379,4429.41015625
1639575739.5244288,2037400,4396.4599609375
1639575760.2933474,2041103,4390.39013671875
1639575773.4903703,2043375,4384.77001953125
1639575851.5771592,2056903,4344.52001953125
1639575925.969676,2069938,4183.52978515625
1639576112.748839,2102175,4379.14990234375
1639576119.8402972,2103391,4383.009765625
1639576148.4242904,2108330,4425.6201171875
1639576227.2821898,2121835,4348.08984375
1639576376.1604462,2147562,4358.7001953125
1639576428.4858153,2156561,4391.14990234375
1639576441.6034765,2158890,4447.5
1639576466.7794971,2163355,4464.85009765625
1639576544.3331501,2176965,4370.759765625
1639576620.9349358,2190562,4354.419921875
1639576632.064074,2192486,4306.9501953125
1639576746.3612006,2212427,4093.080078125
1639576780.6509202,2218684,4129.64990234375
1639576809.0898285,2223645,4119.990234375
1639576855.1878245,2231782,4025.25
1639576970.69205,2252298,4103.6201171875
1639577047.6911972,2265653,4156.8701171875
1639577057.0417151,2267286,4168.93017578125
1639577118.8480668,2278075,4190.1201171875
1639577211.1064677,2294108,4263.9599609375
1639577318.9372852,2313328,4356.16015625
