Wall time,Step,Value
1638786307.5753136,4133,2108.25
1638786330.9400704,13093,2112.43994140625
1638786341.107407,16985,2081.060546875
1638786370.2148335,28166,2085.962890625
1638786373.5008166,29413,2101.350830078125
1638786378.5714204,31342,2087.42626953125
1638786393.4078808,37023,2100.75
1638786398.1341727,38820,2087.368408203125
1638786423.9297404,48698,2073.75
1638786429.6289146,50876,2079.679931640625
1638786466.0319486,64859,2086.280029296875
1638786478.4292042,69578,2071.179931640625
1638786484.396622,71880,2091.840087890625
1638786486.1442084,72546,2088.679931640625
1638786498.2324078,77160,2072.679931640625
1638786522.3412952,86425,2059.4599609375
1638786545.6805985,95385,2094.43994140625
1638786570.6076353,102317,2063.64990234375
1638786588.8542008,105825,2046.0899658203125
1638786600.2365346,108013,2035.25
1638786632.364704,114204,2067.550048828125
1638786636.2242076,114948,2077.050048828125
1638786670.1590168,121496,2087.85009765625
1638786688.597757,125045,2089.8798828125
1638786696.661078,126574,2112.39990234375
1638786700.5225837,127320,2112.60009765625
1638786718.3777943,130732,2132.02001953125
1638786745.9978707,136036,2133.5400390625
1638786781.9134786,142952,2165.139892578125
1638786787.2403145,143979,2179.3798828125
1638786803.7673194,147099,2165.52001953125
1638786848.1776392,155616,2247.7900390625
1638786870.7291133,159915,2244.47998046875
1638786888.2930598,163207,2235.5400390625
1638786900.6532812,165547,2218.47998046875
1638786949.7028131,174823,2264.389892578125
1638786970.7619326,178764,2261.60009765625
1638786993.1272378,182978,2277.340087890625
1638787018.114924,187699,2270.52001953125
1638787035.2925193,190952,2266.60009765625
1638787042.3939672,192280,2280.820068359375
1638787121.5398228,207079,2256.080078125
1638787141.4639118,210788,2259.429931640625
1638787146.2822864,211689,2266.530029296875
1638787165.7389514,215291,2276.18994140625
1638787187.822,219405,2293.81005859375
1638787194.9004264,220717,2291.64990234375
1638787226.9555304,226467,2309.97998046875
1638787232.1922839,227401,2301.0
1638787281.2588308,236493,2349.239990234375
1638787318.1693418,243325,2343.5
1638787354.3982341,250039,2373.739990234375
1638787419.9177184,262057,2383.510009765625
1638787433.5671105,264543,2344.31005859375
1638787477.5050015,272606,2361.7099609375
1638787640.356854,302094,2133.93994140625
1638787642.4247313,302461,2126.360107421875
1638787669.719512,307317,2073.56005859375
1638787708.7489467,314312,2097.889892578125
1638787717.9232757,315961,2112.18994140625
1638787722.360304,316750,2114.64990234375
1638787732.0971444,318491,2111.18994140625
1638787763.123313,324113,2112.77001953125
1638787803.7281775,331371,2181.2099609375
1638787813.517065,333099,2179.929931640625
1638787817.9290707,333887,2171.489990234375
1638787864.887704,342253,2251.25
1638787956.996329,358838,2484.699951171875
1638787968.5728393,360965,2489.9599609375
1638788061.7954757,377439,2611.300048828125
1638788069.275267,378748,2616.820068359375
1638788082.8736124,381137,2614.219970703125
1638788114.8906803,386732,2569.56005859375
1638788134.6406114,390145,2519.0400390625
1638788141.950248,391419,2515.360107421875
1638788151.6210272,393078,2491.320068359375
1638788178.6585746,397768,2488.699951171875
1638788199.6386232,401407,2466.4599609375
1638788240.452677,408442,2359.669921875
1638788266.5934107,412967,2310.239990234375
1638788303.1706185,419428,2309.510009765625
1638788321.4632266,422592,2305.389892578125
1638788349.8469958,427498,2298.4599609375
1638788354.9706478,428371,2263.919921875
1638788368.2146716,430649,2249.5
1638788377.6312208,432277,2253.820068359375
1638788380.8351295,432823,2249.760009765625
1638788405.0811424,437019,2253.1201171875
1638788409.1878712,437708,2251.760009765625
1638788454.6431394,445542,2322.070068359375
1638788502.14927,453807,2455.050048828125
1638788528.1348622,458306,2493.72998046875
1638788555.4726832,462988,2543.469970703125
1638788565.5528347,464736,2546.6298828125
1638788622.0140965,474377,2610.64990234375
1638788656.2021348,480185,2561.68994140625
1638788663.0923903,481367,2559.320068359375
1638788674.393651,483325,2577.800048828125
1638788696.494717,487108,2607.550048828125
1638788706.92919,488875,2620.25
1638788784.382509,502319,2765.239990234375
1638788802.0633037,505174,2769.530029296875
1638788825.6987653,509203,2780.949951171875
1638788843.7201273,512319,2817.7900390625
1638788859.7106345,515035,2773.3701171875
1638788884.4734352,519251,2747.64990234375
1638788888.164261,519864,2757.090087890625
1638788911.5691125,523981,2779.02001953125
1638788938.863894,528562,2742.1201171875
1638789001.4106796,539192,2749.469970703125
1638789048.1206732,547162,2824.8701171875
1638789093.854348,554939,2851.840087890625
1638789112.6644254,558119,2811.610107421875
1638789132.5711532,561527,2820.429931640625
1638789139.255222,562656,2810.2900390625
1638789144.448939,563529,2816.64990234375
1638789185.53508,570552,2772.760009765625
1638789255.92999,582789,2925.969970703125
1638789289.846783,588661,2971.93994140625
1638789320.6937904,593967,2996.25
1638789356.7255034,600148,3023.35009765625
1638789364.9529731,601573,3052.949951171875
1638789390.7624052,606015,3064.85009765625
1638789456.5211086,617381,3124.300048828125
1638789489.3949552,623155,3157.27001953125
1638789501.6230567,625310,3199.949951171875
1638789513.3927426,627413,3199.27001953125
1638789532.6912634,630804,3206.760009765625
1638789539.0590448,631888,3217.719970703125
1638789584.1629941,639739,3347.580078125
1638789615.2241943,645146,3359.919921875
1638789622.8040771,646450,3372.97998046875
1638789639.702418,649392,3353.840087890625
1638789676.826125,655942,3443.93994140625
1638789684.650229,657340,3454.3798828125
1638789694.9856117,659169,3459.909912109375
1638789727.4701047,664790,3441.39990234375
1638789755.6186602,669662,3399.030029296875
1638789792.4931388,676027,3439.840087890625
1638789800.7706535,677447,3436.300048828125
1638789807.0523567,678547,3456.31005859375
1638789975.9887328,707798,3508.169921875
1638790004.4245496,712779,3456.050048828125
1638790021.082674,715753,3487.179931640625
1638790056.2215757,721816,3450.280029296875
1638790256.7346213,757004,3517.590087890625
1638790272.2086692,759646,3507.31005859375
1638790310.5865128,766310,3501.2099609375
1638790329.3435416,769524,3459.659912109375
1638790359.5374613,774931,3466.9599609375
1638790373.7239115,777614,3479.31005859375
1638790447.7525096,790510,3543.43994140625
1638790511.435635,802111,3704.10009765625
1638790553.6305342,809473,3729.56005859375
1638790631.5749972,823094,3800.22998046875
1638790657.565383,827609,3758.7900390625
1638790714.4188445,837529,3929.10009765625
1638790731.6659524,840626,3958.739990234375
1638790753.5853267,844453,3920.81005859375
1638790790.6610935,850867,3999.010009765625
1638790869.4420323,864633,4096.52978515625
1638790878.8891647,866299,4122.6298828125
1638790906.8810337,871175,4190.9599609375
1638790982.9393628,884348,4394.14990234375
1638791005.5078478,888217,4419.22021484375
1638791089.083418,902673,4361.8701171875
1638791130.0061877,909817,4269.169921875
1638791157.3521972,914523,4251.83984375
1638791165.6031194,915933,4250.39990234375
1638791242.2239213,929245,4170.77978515625
1638791255.797945,931539,4171.8701171875
1638791287.6412554,936969,4145.740234375
1638791303.2639296,939675,4142.16015625
1638791313.7774484,941500,4136.7099609375
1638791358.2053084,949361,4167.919921875
1638791368.16139,951324,4172.4501953125
1638791399.8399882,956885,4177.43994140625
1638791411.5778768,958941,4159.6201171875
1638791492.2567976,973374,4125.7900390625
1638791533.0291715,980531,4162.169921875
1638791552.4708667,983903,4119.91015625
1638791569.0555732,986972,4105.0
1638791575.333237,988060,4114.22998046875
1638791658.8222084,1002849,4136.10986328125
1638791685.4450805,1007627,4121.68017578125
1638791756.2858548,1020073,4163.64013671875
1638791777.1789582,1023759,4167.47021484375
1638791882.1738255,1042449,4220.22021484375
1638791951.042488,1054572,4271.41015625
1638792077.9156754,1076871,4263.7099609375
1638792133.4000494,1086628,4245.7998046875
1638792168.1516006,1092733,4235.16015625
1638792188.1307392,1096255,4227.5498046875
1638792218.6924858,1101565,4197.77978515625
1638792250.8777065,1107173,4206.39990234375
1638792266.7381063,1110210,4200.68017578125
1638792315.4862192,1118715,4252.6298828125
1638792325.5455756,1120523,4250.6298828125
1638792395.6759396,1132697,4172.7998046875
1638792473.6518507,1146450,4199.85986328125
1638792518.577166,1154445,4217.10009765625
1638792524.053659,1155404,4199.7900390625
1638792619.0109715,1172171,4078.8798828125
1638792666.5640078,1180764,4089.9599609375
1638792791.223542,1202730,4018.639892578125
1638792807.2160864,1205538,3999.409912109375
1638793015.4318917,1242182,3989.68994140625
1638793026.7321196,1244158,3987.1298828125
1638793068.610036,1251366,3933.60009765625
1638793076.3180335,1252690,3927.489990234375
1638793083.3854496,1253906,3943.0400390625
1638793274.503587,1287691,4067.389892578125
1638793401.1058416,1310015,4125.25
1638793408.1968014,1311243,4104.4501953125
1638793471.077715,1322516,4152.7099609375
1638793486.0862405,1325069,4133.83984375
1638793542.8614254,1334944,4040.340087890625
1638793574.3950038,1340551,3970.320068359375
1638793854.874719,1389549,3901.64990234375
1638793877.0938458,1393512,3911.81005859375
1638793964.4848042,1408776,3918.14990234375
1638794068.0724452,1427053,3885.25
1638794102.0837212,1433233,3922.429931640625
1638794135.3718865,1439207,3963.330078125
1638794275.7572632,1464093,3977.340087890625
1638794346.4350014,1476478,3954.239990234375
1638794397.8436677,1485635,3956.7099609375
1638794464.7944772,1497354,3995.81005859375
1638794530.4373076,1508841,3958.449951171875
1638794619.1588812,1524497,3935.5
1638794677.1111932,1534748,3877.3701171875
1638794690.9257348,1537191,3900.179931640625
1638794730.9660869,1544282,3882.5400390625
1638794797.051085,1555950,3841.949951171875
1638794819.5264904,1559935,3863.31005859375
1638794843.6563985,1564204,3838.35009765625
1638794870.8440814,1568959,3847.25
1638794910.8111355,1576028,3922.27001953125
1638794917.5083253,1577212,3940.409912109375
1638795107.6251912,1610554,3963.56005859375
1638795237.022995,1633183,3981.72998046875
1638795362.9182944,1655399,3949.510009765625
1638795402.511241,1662436,3944.6298828125
1638795410.3513591,1663841,3934.830078125
1638795429.098379,1667139,3869.0
1638795442.5766156,1669506,3822.2099609375
1638795668.6448622,1709413,3986.010009765625
1638795681.8758748,1711732,4005.5400390625
1638795723.7649057,1719017,3961.1298828125
1638795758.6816058,1725135,3994.169921875
1638795801.690654,1732765,4016.050048828125
1638795817.0566046,1735468,4023.85009765625
1638795867.0409846,1744276,4061.7099609375
1638795910.9238262,1751985,4090.669921875
1638795958.7422395,1760469,4076.27001953125
1638796227.5262668,1808016,4137.60986328125
1638796239.1968637,1810080,4106.27001953125
1638796371.1606722,1833388,4276.75
1638796481.215591,1852798,4337.7998046875
1638796487.042881,1853838,4323.16015625
1638796521.8825119,1859999,4357.3701171875
1638796545.3468149,1864151,4389.580078125
1638796555.7302413,1866006,4361.2001953125
1638796653.9193869,1883473,4383.97998046875
1638796726.1359522,1896224,4382.85009765625
1638796865.8447933,1921080,4162.669921875
1638796870.2047517,1921847,4135.4501953125
1638796904.6970663,1928015,4073.360107421875
1638797085.1999464,1959888,3983.699951171875
1638797135.9920602,1968890,4011.7900390625
1638797144.3806758,1970391,4023.030029296875
1638797160.3351607,1973242,3998.2099609375
1638797224.4543757,1984618,3922.610107421875
1638797295.5409155,1997194,3949.2900390625
1638797302.9166117,1998473,3958.679931640625
1638797399.5183158,2015629,4089.409912109375
1638797436.251665,2022172,4045.300048828125
1638797456.265836,2025679,4017.35009765625
1638797512.1055324,2035624,4194.18017578125
1638797610.9322572,2053215,4188.81982421875
1638797691.4793856,2067472,4121.0
1638797697.2926636,2068502,4110.77978515625
1638797750.4989698,2078009,4124.740234375
1638797834.0838547,2092831,4100.14990234375
1638797934.129686,2110539,4129.06005859375
1638797951.1711578,2113565,4102.9599609375
1638798003.2264183,2122789,4088.419921875
1638798067.9671967,2134340,4077.68994140625
1638798097.4689815,2139527,4001.77001953125
1638798119.4549415,2143440,4045.469970703125
1638798141.0585558,2147199,4056.219970703125
1638798170.1759913,2152379,4002.080078125
1638798206.6801326,2158788,4044.39990234375
1638798286.787862,2172938,4101.35986328125
1638798360.9792206,2185958,4031.699951171875
1638798407.3002746,2194095,4072.75
1638798437.781949,2199449,4058.469970703125
1638798442.687403,2200297,4021.929931640625
1638798513.2384553,2212863,4097.64990234375
1638798624.2442367,2232596,4247.06982421875
1638798664.6829512,2239793,4212.419921875
1638798676.5457208,2241906,4165.60009765625
1638798689.2002099,2244191,4221.7001953125
1638798720.0031762,2249615,4141.6201171875
1638798745.1379957,2254096,4168.16015625
1638798819.4955072,2267334,4133.89990234375
1638798910.273924,2283455,4177.7998046875
1638799012.1043754,2301512,4168.02978515625
1638799047.954924,2307868,4107.5498046875
1638799065.0764678,2310946,4074.010009765625
1638799090.281351,2315371,4054.39990234375
1638799130.283669,2322348,3968.0400390625
1638799153.0433347,2326355,3929.2900390625
1638799160.728311,2327660,3869.7900390625
1638799172.5740662,2329722,3884.780029296875
1638799218.183474,2337826,3877.510009765625
1638799387.9025612,2367731,3933.580078125
1638799485.4591327,2385020,4028.56005859375
1638799562.2048135,2398694,4107.93017578125
1638799653.8970604,2415009,4211.97021484375
1638799660.4510112,2416192,4209.669921875
1638799762.5997505,2434299,4197.14013671875
1638799838.934054,2447741,4158.18994140625
1638799975.7292495,2471959,3983.889892578125
1638800046.6766624,2484620,3984.139892578125
1638800073.5070214,2489418,4027.7099609375
1638800118.8531914,2497494,4004.919921875
1638800206.4637346,2513090,3854.10009765625
1638800215.9293277,2514793,3883.85009765625
1638800246.461047,2520193,3920.85009765625
1638800312.2307594,2531854,3940.60009765625
1638800361.0390723,2540579,3984.8701171875
1638800480.2443,2561726,3966.830078125
1638800518.7552643,2568538,3991.760009765625
1638800605.4790006,2584010,4013.27001953125
1638800617.0334907,2586046,4001.070068359375
1638800628.2466714,2588046,3957.679931640625
1638800799.9733214,2618701,4229.5400390625
1638800995.9481876,2653170,4120.39990234375
1638801052.2184944,2662977,4125.56982421875
1638801116.00542,2674289,4102.35009765625
1638801176.6751971,2684923,4038.260009765625
1638801214.9155362,2691644,4043.669921875
1638801241.8638663,2696549,4002.47998046875
1638801266.1147387,2700844,3968.0400390625
1638801323.3688114,2710860,3904.340087890625
1638801357.057392,2716759,3914.860107421875
1638801377.9715931,2720426,3921.030029296875
1638801411.5496995,2726334,3953.7099609375
1638801438.732588,2731092,3959.4599609375
1638801473.628906,2737280,3968.5400390625
1638801577.3803048,2755681,4043.6298828125
1638801608.868668,2761227,4104.14013671875
1638801726.9058437,2781904,4155.97021484375
1638801741.5491388,2784460,4177.06982421875
1638801749.0819776,2785760,4182.9599609375
1638801928.2087312,2817343,4257.64990234375
1638801971.1066787,2825048,4290.2900390625
1638802008.4285622,2831680,4333.259765625
1638802038.8391724,2837078,4306.6298828125
1638802048.224693,2838734,4298.14990234375
1638802074.2723427,2843405,4275.66015625
1638802094.0372858,2846945,4242.77978515625
1638802114.3287091,2850587,4263.60986328125
1638802210.9604406,2867991,4274.1201171875
1638802234.2726057,2872146,4254.18994140625
1638802260.662564,2876846,4236.14990234375
1638802281.9318743,2880643,4211.66015625
1638802315.3922536,2886572,4168.52001953125
1638802336.7076063,2890418,4228.7998046875
1638802375.0223908,2897257,4186.490234375
1638802575.2931526,2932943,4262.27001953125
1638802709.00779,2956574,4332.169921875
1638802719.3311617,2958353,4346.8701171875
1638802731.902575,2960575,4335.43017578125
1638802755.2219858,2964833,4398.77001953125
1638802762.475672,2966144,4419.7998046875
1638802793.196758,2971544,4328.72998046875
1638802814.395258,2975352,4330.56982421875
1638802858.2654886,2983062,4281.9501953125
1638802901.0388212,2990698,4394.72021484375
1638802968.829909,3002556,4431.83984375
1638802986.86157,3005781,4441.0
1638803059.2145667,3018390,4407.18994140625
1638803093.3302953,3024382,4370.7900390625
1638803158.829482,3036108,4387.31982421875
1638803206.1967232,3044460,4343.35986328125
1638803254.9800868,3053093,4321.5
1638803285.3862224,3058421,4336.77978515625
1638803294.3373997,3060028,4340.35986328125
1638803444.2994325,3086253,4272.990234375
1638803475.6512947,3091739,4296.06005859375
1638803511.5102956,3098090,4294.97998046875
1638803518.6172528,3099311,4303.02978515625
1638803563.8943596,3107248,4324.16015625
1638803592.1946187,3112368,4299.47021484375
1638803638.8767412,3120806,4341.56982421875
1638803651.4533024,3123075,4354.25
1638803727.7393818,3137009,4327.509765625
1638803738.0276191,3138940,4333.10009765625
1638803784.9254026,3147423,4319.7001953125
1638803804.2105577,3150814,4324.47021484375
1638803824.3218677,3154416,4317.009765625
1638803869.819863,3162771,4314.58984375
1638803965.6019242,3180167,4284.330078125
1638803982.7128806,3183326,4285.33984375
1638803995.6096296,3185690,4280.33984375
1638804004.5918095,3187346,4291.97998046875
1638804055.2426443,3196378,4316.0
1638804074.7133224,3199748,4260.43017578125
1638804155.3683615,3214475,4223.35986328125
1638804192.7849596,3221246,4206.759765625
1638804358.6727312,3251599,4313.72998046875
1638804410.4175737,3260876,4358.22021484375
1638804427.6741478,3263985,4353.5
1638804475.652044,3273027,4326.0498046875
1638804485.8003125,3274934,4343.10986328125
1638804505.6777828,3278716,4348.64013671875
1638804527.3969054,3282748,4346.14013671875
1638804546.5056634,3286244,4379.7998046875
1638804570.7114565,3290797,4346.990234375
1638804598.7937577,3295880,4286.169921875
1638804608.3612254,3297636,4254.5
1638804705.8407736,3314972,4299.56982421875
1638804736.3374193,3320361,4268.490234375
1638804794.794621,3330647,4192.25
1638805023.261576,3370896,4143.009765625
1638805139.8751109,3391388,4231.990234375
1638805218.8312843,3405301,4356.60986328125
1638805245.4225793,3409979,4384.1201171875
1638805278.555548,3415812,4371.7099609375
1638805316.5330555,3422547,4334.85986328125
1638805325.735357,3424208,4339.77978515625
1638805336.5995727,3426118,4300.35009765625
