Wall time,Step,Value
1639483595.5760007,2669,736.3125
1639483597.647888,3425,735.8499755859375
1639483605.1470447,6184,765.8571166992188
1639483606.1367676,6533,767.45947265625
1639483609.4658022,7695,733.3478393554688
1639483614.6905618,9575,725.586181640625
1639483615.5343306,9873,720.8499755859375
1639483623.537722,12830,736.6052856445312
1639483646.8760831,21162,750.260009765625
1639483648.011239,21557,746.4000244140625
1639483650.9091864,22572,726.5
1639483656.7414992,24670,736.5800170898438
1639483657.2549667,24852,735.0
1639483672.4963515,30270,713.0599975585938
1639483674.6854403,31073,723.5
1639483680.9116912,33219,678.8499755859375
1639483682.8864748,33935,675.1199951171875
1639483684.9673705,34646,673.4600219726562
1639483687.1803863,35441,676.5700073242188
1639483700.2252285,40122,688.5800170898438
1639483701.139061,40471,693.4299926757812
1639483704.2488945,41579,701.6099853515625
1639483711.6961493,44241,703.9600219726562
1639483714.8626187,45380,702.5700073242188
1639483723.2395587,48453,735.3699951171875
1639483743.777191,55884,761.97998046875
1639483744.5288758,56175,768.8900146484375
1639483752.6366944,59133,779.5399780273438
1639483753.4873812,59429,777.760009765625
1639483759.1390636,61472,784.6699829101562
1639483759.9738352,61748,774.8800048828125
1639483760.3923144,61913,774.8800048828125
1639483763.8077266,63122,768.75
1639483770.712238,65598,751.1699829101562
1639483779.6534102,68896,775.1199951171875
1639483787.1662624,71548,752.530029296875
1639483797.3017397,75192,734.4099731445312
1639483801.1862838,76588,731.530029296875
1639483803.3452506,77364,729.7899780273438
1639483806.0927536,78347,739.6400146484375
1639483806.6052206,78536,740.739990234375
1639483822.244336,84319,811.47998046875
1639483822.98401,84576,807.989990234375
1639483827.7183354,86288,813.0599975585938
1639483829.9683855,87073,787.8599853515625
1639483830.23663,87163,785.0
1639483830.7520993,87345,783.7999877929688
1639483831.8293092,87718,783.0399780273438
1639483832.513933,87973,784.010009765625
1639483836.8298647,89480,787.4500122070312
1639483841.3880172,91175,806.780029296875
1639483857.1744993,96852,789.489990234375
1639483860.418991,98028,785.219970703125
1639483862.9452918,98927,756.3599853515625
1639483879.091984,102203,743.3800048828125
1639483881.2969935,102641,742.9099731445312
1639483888.1462326,104111,753.4600219726562
1639483891.1089323,104694,763.9199829101562
1639483892.475177,104950,761.8499755859375
1639483899.3074007,106297,771.530029296875
1639483903.5913043,107121,781.3499755859375
1639483905.1076856,107401,780.7000122070312
1639483908.1954985,107977,768.9400024414062
1639483909.2975018,108185,763.0499877929688
