Wall time,Step,Value
1637758134.5013583,12905,137.1999969482422
1637758176.9088588,29149,141.3157958984375
1637758181.7062144,30981,137.8688507080078
1637758202.0566905,38824,146.1842041015625
1637758229.9500144,49615,154.21875
1637758234.5301728,51365,155.0
1637758266.2379737,63448,155.60000610351562
1637758382.6609268,104006,145.5
1637758393.4226973,106128,144.10000610351562
1637758424.4498668,112262,147.89999389648438
1637758474.2871137,121975,144.0500030517578
1637758639.9255598,154088,143.5500030517578
1637758658.6145277,157702,141.8000030517578
1637758734.7426436,172407,157.85000610351562
1637758749.510051,175244,156.6999969482422
1637758769.4351408,179036,159.14999389648438
1637758792.8143678,183584,157.6999969482422
1637758918.4354177,207804,164.89999389648438
1637758924.2627077,208908,158.14999389648438
1637758952.3341942,214270,156.89999389648438
1637759024.4246469,228012,155.1999969482422
1637759056.83307,234221,161.8000030517578
1637759134.5366168,249080,164.10000610351562
1637759327.1484876,285589,161.35000610351562
1637759330.247301,286174,161.39999389648438
1637759406.5295577,300616,164.64999389648438
1637759416.9990628,302597,169.35000610351562
1637759475.5111854,313717,176.4499969482422
1637759487.6411982,316016,174.3000030517578
1637759491.6158068,316762,168.10000610351562
1637759528.1209497,323592,166.39999389648438
1637759597.857263,336733,166.75
1637759673.5319672,350919,162.1999969482422
1637759752.7929282,365732,147.89999389648438
1637759849.2264795,383740,145.9499969482422
1637759908.9346886,394812,141.60000610351562
1637759939.8437505,400608,146.9499969482422
1637759944.1326442,401410,146.9499969482422
1637760069.532494,424754,159.39999389648438
1637760120.234526,434112,164.9499969482422
1637760146.5213919,438964,166.35000610351562
1637760148.4511447,439306,165.89999389648438
1637760157.2251096,440967,165.14999389648438
1637760169.5883343,443246,168.14999389648438
1637760177.1942399,444668,169.60000610351562
1637760227.065517,453985,175.0500030517578
1637760261.4056945,460289,167.85000610351562
1637760438.189196,492980,182.14999389648438
1637760470.0220966,498736,185.0
1637760502.0721946,504483,183.39999389648438
1637760589.5225897,520586,180.1999969482422
1637760602.9808085,523009,169.4499969482422
1637760643.6727524,530498,167.35000610351562
1637760660.6541696,533610,170.5
1637760669.3010201,535202,171.9499969482422
1637760732.3012178,546766,181.85000610351562
1637760743.6275008,548846,184.60000610351562
1637760771.5228279,553968,181.8000030517578
1637760778.9655838,555286,181.4499969482422
1637760798.1309843,558791,185.85000610351562
1637760813.5279634,561583,179.39999389648438
1637760846.0104535,567583,186.35000610351562
1637760851.2041695,568513,188.10000610351562
1637760951.2109668,586629,192.9499969482422
1637760966.6299655,589397,188.25
1637761101.6055105,613686,182.39999389648438
1637761154.1311986,623121,179.6999969482422
1637761266.014779,643223,182.64999389648438
1637761276.0488887,645023,187.8000030517578
1637761306.8238292,650496,192.3000030517578
1637761419.1918473,670487,195.10000610351562
1637761430.4040265,672471,198.9499969482422
1637761476.036456,680593,201.9499969482422
1637761519.1516001,688318,209.6999969482422
1637761556.6046045,694917,201.14999389648438
1637761560.3950448,695574,201.10000610351562
1637761588.935957,700667,205.0500030517578
1637761593.0847237,701407,203.5
1637761615.4310122,705308,196.5500030517578
1637761698.9468353,720032,206.3000030517578
1637761715.232621,722906,200.0
1637761751.8258443,729360,198.60000610351562
1637761989.6077244,771051,201.35000610351562
1637762003.3602107,773431,200.10000610351562
1637762010.5607476,774687,198.1999969482422
1637762029.7461662,778067,203.75
1637762058.4812543,783066,203.5500030517578
1637762084.1055183,787607,205.64999389648438
1637762131.811831,795891,208.35000610351562
1637762159.3127987,800702,217.0
1637762185.6837406,805306,222.0
1637762237.1985106,814221,221.5500030517578
1637762447.705629,850686,219.6999969482422
1637762472.1187937,854934,220.1999969482422
1637762476.0143304,855596,217.10000610351562
1637762480.7706487,856414,220.6999969482422
1637762571.001569,872017,224.10000610351562
1637762649.4718115,885555,236.5500030517578
1637762721.53824,897933,231.1999969482422
1637762910.2555757,930045,235.0
1637762983.8644042,942601,228.75
1637762998.3275352,945048,230.1999969482422
1637763098.4284177,962021,218.5
1637763129.398535,967257,211.0500030517578
1637763164.0039542,973073,212.60000610351562
1637763282.5625918,993156,209.0
1637763301.9281738,996479,214.35000610351562
1637763359.3553116,1006243,211.1999969482422
1637763376.499877,1009148,209.6999969482422
1637763388.8671055,1011244,210.1999969482422
1637763394.3911204,1012181,214.14999389648438
1637763651.1041887,1055660,239.89999389648438
1637763678.8804069,1060324,236.5500030517578
1637763682.4096107,1060912,235.1999969482422
1637763796.2920036,1080166,236.35000610351562
1637763869.8057468,1092639,227.5
1637763923.5575473,1101787,239.9499969482422
1637764083.8891113,1128921,238.14999389648438
1637764145.2207944,1139287,244.5
1637764189.3768833,1146752,238.8000030517578
1637764218.544364,1151686,235.89999389648438
1637764388.4875386,1180291,235.0500030517578
1637764414.0237231,1184558,233.89999389648438
1637764545.8804345,1206480,230.4499969482422
1637764634.4148142,1221465,238.5500030517578
1637764637.775866,1222032,239.6999969482422
1637764717.5833225,1235657,246.5500030517578
1637764738.086938,1239110,246.5500030517578
1637764827.7573495,1254111,245.64999389648438
1637764834.574539,1255360,245.14999389648438
1637765010.0498514,1284554,243.5
1637765026.130451,1287218,237.6999969482422
1637765050.048165,1291235,229.60000610351562
1637765067.1977363,1294189,226.85000610351562
1637765169.6247287,1311296,230.0500030517578
1637765249.5022485,1324925,231.8000030517578
1637765286.9082088,1331201,228.75
1637765308.9382098,1334821,221.35000610351562
1637765319.3987076,1336604,224.0
1637765334.7776713,1339224,229.3000030517578
1637765351.0504432,1342062,235.25
1637765384.206546,1347488,229.35000610351562
1637765437.4959276,1356425,236.39999389648438
1637765516.248426,1370174,244.75
1637765528.8668845,1372211,244.35000610351562
1637765545.4719598,1374923,246.4499969482422
1637765580.1314273,1380562,250.85000610351562
1637765597.70238,1383429,247.6999969482422
1637765601.914204,1384106,246.14999389648438
1637765716.0798545,1402880,250.35000610351562
1637765760.2959976,1410318,243.39999389648438
1637765792.8525555,1415901,247.25
1637765835.1339424,1423066,240.75
1637765883.3917565,1431269,238.3000030517578
1637765915.3978171,1436890,231.3000030517578
1637766019.9150507,1454260,225.5
1637766039.2311802,1457503,223.60000610351562
1637766083.680896,1464788,219.25
1637766103.7391076,1468116,219.39999389648438
1637766155.7162971,1476900,219.5500030517578
1637766228.109024,1488976,220.60000610351562
1637766246.5378814,1492139,221.39999389648438
1637766283.1353972,1498152,222.8000030517578
1637766294.7361665,1500043,225.8000030517578
1637766509.762875,1535583,232.5500030517578
1637766598.6385612,1550316,232.64999389648438
1637766657.0009758,1560010,236.3000030517578
1637766674.1881082,1562853,235.14999389648438
1637766781.6855483,1580662,229.75
1637766859.2216876,1593512,233.89999389648438
1637766869.5830307,1595247,236.3000030517578
1637766965.145678,1611049,240.8000030517578
1637766983.9245274,1614161,241.64999389648438
1637767024.130855,1620857,243.5500030517578
1637767111.107724,1635268,236.39999389648438
1637767142.853732,1640532,236.35000610351562
1637767258.126116,1659634,229.75
1637767325.4745162,1670826,219.89999389648438
1637767336.8048108,1672688,217.10000610351562
1637767344.1270933,1673908,216.6999969482422
1637767365.9074152,1677482,215.1999969482422
1637767388.8430054,1681246,210.25
1637767408.6170845,1684517,212.75
1637767450.3604975,1691458,222.14999389648438
1637767529.7047324,1704553,227.1999969482422
1637767722.556803,1736398,234.6999969482422
1637767747.4223683,1740490,237.5500030517578
1637767788.469017,1747292,245.25
1637767831.0462172,1754387,243.75
1637767944.4455075,1773183,247.10000610351562
1637767954.6189423,1774875,240.39999389648438
1637767967.322639,1776977,244.5
1637768017.057583,1785272,247.5500030517578
1637768063.600398,1793021,249.85000610351562
1637768082.6044912,1796143,246.35000610351562
1637768193.2802148,1814616,244.8000030517578
1637768236.816445,1821984,254.85000610351562
1637768241.1487153,1822700,254.85000610351562
1637768250.1485267,1824168,255.10000610351562
1637768267.8576634,1827132,258.1499938964844
1637768329.647468,1837474,253.39999389648438
1637768344.3606846,1839862,253.85000610351562
1637768368.6386585,1843880,254.8000030517578
1637768471.8553503,1861194,258.29998779296875
1637768515.0572128,1868301,252.9499969482422
1637768548.932983,1873939,250.9499969482422
1637768579.6852005,1879280,254.5
1637768605.239401,1883612,254.85000610351562
1637768668.705429,1894311,249.89999389648438
1637768809.1061168,1917839,249.3000030517578
1637768856.0017428,1925407,237.0
1637769057.170382,1959082,243.89999389648438
1637769061.0348907,1959730,244.39999389648438
1637769071.879737,1961696,247.3000030517578
1637769320.370341,2003359,274.04998779296875
1637769363.7847564,2010725,275.45001220703125
1637769397.355235,2016333,276.8500061035156
1637769406.6586816,2017841,272.95001220703125
1637769418.3162658,2019802,271.8500061035156
1637769450.9999385,2025391,278.20001220703125
1637769587.9803028,2048763,277.04998779296875
1637769591.1722007,2049284,276.45001220703125
1637769640.928374,2057645,267.8999938964844
1637769649.0017042,2059016,267.5
1637769675.8710983,2063507,257.5
1637769758.1578062,2077520,243.64999389648438
1637769788.0330906,2082328,243.89999389648438
1637769844.636168,2091934,255.0500030517578
1637769913.5270379,2103765,251.75
1637769933.7512906,2107340,245.89999389648438
1637769946.9131103,2109567,254.85000610351562
1637770078.0945868,2131912,244.60000610351562
1637770204.398431,2152906,246.14999389648438
1637770235.6677556,2158040,235.25
1637770329.3515182,2173555,242.0500030517578
