Wall time,Step,Value
1639651209.5082974,42713,7141.0
1639651460.7546506,113912,7141.0
1639651585.5261514,135279,7141.0
1639651828.8765688,177985,7141.0
1639652321.21444,263408,7141.0
1639652486.822087,291872,7141.0
1639652569.7985687,306110,7141.0
1639652653.3525736,320350,7141.0
1639652695.0214777,327469,7141.0
1639652779.2120674,341703,7141.0
1639653031.874902,384423,7141.0
1639653073.9071374,391532,7141.0
1639653116.1815922,398650,7141.0
1639653158.4390318,405763,7141.0
1639653541.304552,469830,7141.0
1639653798.5905962,512541,7141.0
1639653841.4375715,519660,7141.0
1639653884.3035653,526780,7141.0
1639653927.52288,533903,7141.0
1639654144.3751402,569494,7141.0
1639654492.6108053,626459,7141.0
1639654809.773024,676277,7141.0
1639655175.1587303,733237,7141.0
1639655312.585958,754590,7141.0
1639655359.1698868,761705,7141.0
1639655684.9766703,811507,7141.0
1639655914.0888243,847104,7141.0
1639656286.7054935,904050,7141.0
1639656426.0704043,925402,7141.0
1639656472.570505,932525,7141.0
1639656883.130134,996579,7141.0
1639656971.908106,1010815,7141.0
1639657017.7254858,1017926,7141.0
1639657062.8609407,1025045,7141.0
1639657380.0513546,1074861,7141.0
1639657609.8079343,1110450,7141.0
1639657700.040268,1124690,7141.0
1639657747.6917303,1131812,7141.0
1639657935.0715187,1160282,7141.0
1639658172.4164224,1195870,7141.0
1639658219.818542,1202985,7141.0
1639658362.1820433,1224336,7141.0
1639658647.228336,1267052,7141.0
1639658694.681502,1274169,7141.0
1639658789.4327004,1288410,7141.0
1639658928.7824538,1309344,7124.2998046875
1639659022.2454724,1323384,7116.06982421875
1639659069.663607,1330498,7116.06982421875
1639659163.0535598,1344479,7105.60009765625
1639659256.4935575,1358505,7097.3798828125
1639659303.978752,1365621,7097.3798828125
1639659628.9423556,1414345,7052.47021484375
1639659993.7679384,1469260,6971.1298828125
1639660041.7398574,1476353,6986.91015625
1639660089.1771894,1483440,6985.47021484375
1639660273.0451028,1511237,6966.3798828125
1639660760.9869895,1585313,6860.81005859375
1639661024.480367,1626364,6848.06982421875
1639661150.1573143,1645428,6784.5
1639661220.696207,1656295,6651.08984375
1639661352.500103,1676002,6612.35009765625
1639661819.8372176,1745687,6158.22021484375
1639662024.4173164,1776312,5774.419921875
1639662124.0299323,1791167,5612.02001953125
1639662196.4646826,1801879,5605.06005859375
1639662231.9099247,1807104,5549.72998046875
1639662295.2625546,1816903,5402.4501953125
1639662429.2572737,1837003,5271.06005859375
1639662541.3372276,1853616,4986.1298828125
1639662601.2487257,1862561,4897.72021484375
1639662762.8407185,1886572,4829.85986328125
1639663183.8320556,1949327,4515.64990234375
1639663326.404747,1970582,4525.490234375
1639663353.6705494,1974652,4505.68994140625
1639663457.1576867,1990232,4387.68994140625
1639663482.8890939,1994057,4321.39013671875
1639663586.474321,2009458,4174.43994140625
1639663609.8315675,2012937,4116.919921875
1639663655.8214016,2019788,4017.280029296875
1639663734.4078887,2031485,3982.219970703125
1639663866.1448834,2051086,3930.7900390625
1639663889.6552694,2054589,3917.31005859375
1639664042.7885678,2077374,3819.0
1639664069.6139703,2081378,3814.669921875
1639664095.5765865,2085219,3822.580078125
1639664171.6723087,2096541,3828.719970703125
1639664390.0109208,2128976,3772.25
1639664595.8867297,2159542,3788.60009765625
1639664926.1809912,2209058,3770.840087890625
1639664994.6212492,2219653,3784.52001953125
1639665090.8720562,2234182,3776.18994140625
1639665233.5078046,2255427,3709.56005859375
1639665327.484291,2269433,3643.330078125
1639665352.484032,2273136,3653.68994140625
1639665376.8692136,2276768,3633.81005859375
1639665549.4071636,2302438,3626.669921875
1639665666.37056,2319827,3595.110107421875
1639665689.8679342,2323320,3587.0
1639666072.2868035,2380324,3570.139892578125
1639666226.806865,2403289,3495.780029296875
1639666355.2717233,2422370,3411.010009765625
1639666377.9313362,2425741,3418.239990234375
1639666423.928177,2432579,3420.4599609375
1639666550.5028179,2451430,3321.360107421875
1639666745.5272214,2480535,3237.889892578125
1639666790.1428063,2487176,3264.2099609375
1639666811.0157936,2490275,3282.2900390625
1639666876.6484966,2500064,3272.340087890625
1639667017.5566738,2521083,3312.8701171875
1639667207.266244,2549303,3291.449951171875
1639667275.2711043,2559401,3305.949951171875
1639667294.4415429,2562232,3290.1298828125
1639667489.6911519,2591349,3244.010009765625
1639667513.0223756,2594848,3247.820068359375
1639667751.6794713,2630393,3264.530029296875
1639667819.9455702,2640570,3267.64990234375
1639667843.7802508,2644128,3296.77001953125
1639667879.135412,2649371,3245.719970703125
1639667925.6247013,2656283,3260.590087890625
1639668216.0228624,2699308,3133.969970703125
1639668316.9827726,2714259,3130.52001953125
1639668358.3499126,2720407,3074.320068359375
1639668415.716097,2728948,3073.570068359375
1639668578.9045417,2753229,3059.3701171875
1639668697.2331817,2770767,3003.449951171875
1639668740.2563176,2777140,3018.06005859375
1639668799.2459774,2785907,3019.530029296875
1639668817.3584535,2788577,2995.239990234375
1639668880.33474,2797922,3013.97998046875
1639668918.1401296,2803523,3005.47998046875
1639669018.964845,2818477,3004.6201171875
1639669040.519452,2821680,2998.97998046875
1639669227.9719698,2849601,3034.860107421875
1639669268.0994709,2855560,3035.3798828125
1639669347.8970594,2867424,3061.080078125
1639669367.7301002,2870350,3055.909912109375
1639669464.5151408,2884712,3030.090087890625
1639669541.8064494,2896156,3000.830078125
1639669557.5357573,2898478,2977.699951171875
1639669662.884588,2914130,2985.8701171875
